"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL","month"
126770549,20110616,201106,2011,2011.4548,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,"SWE","SWEDEN","SWE",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,6,1,6,5.08083140877598,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,1,"Sweden","SW","SW",62,15,0,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,"","06"
126770550,20110616,201106,2011,2011.4548,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,"SWEGOV","SWEDEN","SWE",NA,NA,NA,NA,"GOV",NA,NA,0,"042","042","04",1,1.9,5,1,5,5.66037735849057,4,"Batumi, Ajaria**, Georgia","GG","GG04",41.6423,41.6339,-2326229,1,"Sweden","SW","SW",62,15,0,4,"Batumi, Ajaria**, Georgia","GG","GG04",41.6423,41.6339,-2326229,20130203,"","06"
126770807,20110616,201106,2011,2011.4548,"GOV","MAYOR",NA,NA,NA,NA,NA,"GOV",NA,NA,"kar","KAREN",NA,NA,"kar",NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,1,1,1,6.8421052631579,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126770982,20110616,201106,2011,2011.4548,"GOVMIL","DEFENCE MINIST",NA,NA,NA,NA,NA,"GOV","MIL",NA,"MED","NEWS AGENCY",NA,NA,NA,NA,NA,"MED",NA,NA,1,"010","010","01",1,0,8,1,1,3.35570469798658,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126771004,20110616,201106,2011,2011.4548,"GRC","ATHENS","GRC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,6,1,6,8.04597701149425,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126771136,20110616,201106,2011,2011.4548,"GRCGOVEDU","PETROS EFTHYMIOU","GRC",NA,NA,NA,NA,"GOV","EDU",NA,"GEOGOV","DAVIT BAKRADZE","GEO",NA,NA,NA,NA,"GOV",NA,NA,1,"046","046","04",1,7,5,1,5,3.64372469635628,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126771137,20110616,201106,2011,2011.4548,"GRCGOVEDU","PETROS EFTHYMIOU","GRC",NA,NA,NA,NA,"GOV","EDU",NA,"IGOEURSCE","OSCE","EUR","SCE",NA,NA,NA,"IGO",NA,NA,1,"051","051","05",1,3.4,4,1,4,3.64372469635628,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126771779,20110616,201106,2011,2011.4548,"IGOEUREEC","THE EU","EUR","EEC",NA,NA,NA,"IGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,5,1,5,10.1694915254237,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,0,NA,NA,NA,0,0,0,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,"","06"
126773066,20110616,201106,2011,2011.4548,"IRQ","IRAQ","IRQ",NA,NA,NA,NA,NA,NA,NA,"YEM","YEMEN","YEM",NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,2,1,2,6.25,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126773400,20110616,201106,2011,2011.4548,"ITA","ROME","ITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,5,1,5,6.59340659340659,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126773468,20110616,201106,2011,2011.4548,"ITA","ITALIAN","ITA",NA,NA,NA,NA,NA,NA,NA,"LEG","PARLIAMENT",NA,NA,NA,NA,NA,"LEG",NA,NA,1,"010","010","01",1,0,7,1,7,2.34375,1,"Italy","IT","IT",42.8333,12.8333,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126775937,20110616,201106,2011,2011.4548,"LEG","REPRESENTATIVES",NA,NA,NA,NA,NA,"LEG",NA,NA,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,9,1,9,3.64372469635628,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126775945,20110616,201106,2011,2011.4548,"LEG","REPRESENTATIVES",NA,NA,NA,NA,NA,"LEG",NA,NA,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"046","046","04",1,7,9,1,9,3.64372469635628,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126776353,20110616,201106,2011,2011.4548,"LVA","LATVIA","LVA",NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,1,"054","054","05",1,6,9,1,9,5.03597122302158,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126776446,20110616,201106,2011,2011.4548,"MED","NEWS AGENCY",NA,NA,NA,NA,NA,"MED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,4,1,4,3.17460317460317,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126776776,20110616,201106,2011,2011.4548,"MED","EDITOR IN CHIEF",NA,NA,NA,NA,NA,"MED",NA,NA,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"010","010","01",1,0,2,1,1,7.69230769230769,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,"","06"
126776975,20110616,201106,2011,2011.4548,"MED","EDITOR IN CHIEF",NA,NA,NA,NA,NA,"MED",NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,1,1,1,7.69230769230769,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,"","06"
126778258,20110616,201106,2011,2011.4548,"MOS","MUSLIM",NA,NA,NA,"MOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,1,1,1,4.16666666666667,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126779083,20110616,201106,2011,2011.4548,"OPP","RIOTER",NA,NA,NA,NA,NA,"OPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"145","145","14",3,-7.5,63,5,63,2.09875379783533,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126779085,20110616,201106,2011,2011.4548,"OPP","RIOTER",NA,NA,NA,NA,NA,"OPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1712","171","17",4,-9.2,9,1,9,1.11111111111111,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126779173,20110616,201106,2011,2011.4548,"OPP","RIOTER",NA,NA,NA,NA,NA,"OPP",NA,NA,"MED","TELEVISION",NA,NA,NA,NA,NA,"MED",NA,NA,0,"145","145","14",3,-7.5,2,1,2,1.11111111111111,1,"Georgia","GG","GG",42,43.5,0,4,"London, London, City of, United Kingdom","UK","UKH9",51.5,-0.116667,-2601889,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126780531,20110616,201106,2011,2011.4548,"REB","REBEL LEADER",NA,NA,NA,NA,NA,"REB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"025","025","02",1,-0.3,8,1,1,7.5098814229249,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,0,NA,NA,NA,0,0,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,"","06"
126780777,20110616,201106,2011,2011.4548,"REL","ABBOT",NA,NA,NA,NA,NA,NA,NA,NA,"RELCOP","ABBOT",NA,NA,NA,NA,NA,"COP",NA,NA,1,"060","060","06",2,6,2,1,2,1.11111111111111,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126782058,20110616,201106,2011,2011.4548,"SWEGOV","SWEDEN","SWE",NA,NA,NA,NA,"GOV",NA,NA,"GEOGOV","NIKOLOZ GILAURI","GEO",NA,NA,NA,NA,"GOV",NA,NA,1,"030","030","03",1,4,3,1,3,5.66037735849057,1,"Sweden","SW","SW",62,15,0,1,"Sweden","SW","SW",62,15,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126782061,20110616,201106,2011,2011.4548,"SWEGOV","SWEDEN","SWE",NA,NA,NA,NA,"GOV",NA,NA,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,0,"043","043","04",1,2.8,5,1,5,5.66037735849057,1,"Sweden","SW","SW",62,15,0,4,"Batumi, Ajaria**, Georgia","GG","GG04",41.6423,41.6339,-2326229,4,"Batumi, Ajaria**, Georgia","GG","GG04",41.6423,41.6339,-2326229,20130203,"","06"
126782066,20110616,201106,2011,2011.4548,"SWEGOV","CARL BILDT","SWE",NA,NA,NA,NA,"GOV",NA,NA,"SWEGOV","SWEDEN","SWE",NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,4,1,4,5.66037735849057,1,"Sweden","SW","SW",62,15,0,1,"Sweden","SW","SW",62,15,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126784359,20110616,201106,2011,2011.4548,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,2,1,2,4.12371134020619,3,"Walton County, Florida, United States","US","USFL",30.6257,-86.1666,295727,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126784398,20110616,201106,2011,2011.4548,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,27,3,27,8.94171463258647,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126785069,20110616,201106,2011,2011.4548,"USA","ALABAMA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"120","120","12",3,-4,2,1,2,2.35294117647059,2,"Alabama, United States","US","USAL",32.799,-86.8073,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126785072,20110616,201106,2011,2011.4548,"USA","ALABAMA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"120","120","12",3,-4,2,1,2,2.35294117647059,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126786001,20110616,201106,2011,2011.4548,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"036","036","03",1,4,12,2,12,4.39613526570048,3,"Savannah, Georgia, United States","US","USGA",32.0835,-81.0998,322590,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126786002,20110616,201106,2011,2011.4548,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"036","036","03",1,4,4,1,4,4.76190476190476,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126786066,20110616,201106,2011,2011.4548,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,"EDUEDU","SCHOOL",NA,NA,NA,NA,NA,"EDU","EDU",NA,1,"013","013","01",1,0.4,18,2,18,8.64539990753583,1,"Georgia","GG","GG",42,43.5,0,3,"Albany State University, Georgia, United States","US","USGA",31.5702,-84.1438,310426,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126786068,20110616,201106,2011,2011.4548,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,"EDUEDU","SCHOOL",NA,NA,NA,NA,NA,"EDU","EDU",NA,1,"071","071","07",2,7.4,18,2,18,8.64539990753583,1,"Georgia","GG","GG",42,43.5,0,3,"Albany State University, Georgia, United States","US","USGA",31.5702,-84.1438,310426,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126786272,20110616,201106,2011,2011.4548,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"046","046","04",1,7,1,1,1,4.53563714902808,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126787369,20110616,201106,2011,2011.4548,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","NASA","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"042","042","04",1,1.9,18,2,18,8.64539990753583,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126787696,20110616,201106,2011,2011.4548,"USACOP","UNITED STATES","USA",NA,NA,NA,NA,"COP",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"0874","087","08",2,10,2,1,2,1.95744680851064,3,"Brooklyn, New York, United States","US","USNY",42.3442,-75.1704,944840,3,"Brooklyn, New York, United States","US","USNY",42.3442,-75.1704,944840,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126787777,20110616,201106,2011,2011.4548,"USAEDU","NEW YORK","USA",NA,NA,NA,NA,"EDU",NA,NA,"EDU","PROFESSOR",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"036","036","03",1,4,3,1,3,4.44444444444444,3,"Savannah, Georgia, United States","US","USGA",32.0835,-81.0998,322590,3,"Savannah, Georgia, United States","US","USGA",32.0835,-81.0998,322590,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126788224,20110616,201106,2011,2011.4548,"USAGOV","NASA","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,18,2,18,8.64539990753583,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126788618,20110616,201106,2011,2011.4548,"USALEG","UNITED STATES","USA",NA,NA,NA,NA,"LEG",NA,NA,"USA","CALIF","USA",NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,9,1,9,4.55531453362256,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126789453,20110616,201106,2011,2011.4548,"kar","KAREN",NA,NA,"kar",NA,NA,NA,NA,NA,"GOV","MAYOR",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"042","042","04",1,1.9,1,1,1,6.8421052631579,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126789468,20110616,201106,2011,2011.4548,"karGOV","KAREN",NA,NA,"kar",NA,NA,"GOV",NA,NA,"ARM","YEREVAN","ARM",NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,2,1,1,6.8421052631579,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126789469,20110616,201106,2011,2011.4548,"karGOV","KAREN",NA,NA,"kar",NA,NA,"GOV",NA,NA,"ARMGOV","YEREVAN","ARM",NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,5,1,1,6.8421052631579,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126789725,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARM","YEREVAN","ARM",NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,9,1,9,2,NA,NA,NA,NA,0,0,0,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126789865,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AZE","AZERBAIJAN","AZE",NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,7,1,7,3.90070921985816,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126790338,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,0,"130","130","13",3,-4.4,9,1,9,1.33689839572193,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126790966,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COPGOV","DEPUTY",NA,NA,NA,NA,NA,"COP","GOV",NA,1,"046","046","04",1,7,9,1,9,5.66037735849057,NA,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126790967,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COPGOV","DEPUTY",NA,NA,NA,NA,NA,"COP","GOV",NA,1,"050","050","05",1,3.5,4,1,4,5.66037735849057,NA,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126791072,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CVL","CITIZEN",NA,NA,NA,NA,NA,"CVL",NA,NA,1,"020","020","02",1,3,3,1,3,3.41614906832298,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126791513,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"040","040","04",1,1,4,1,4,4.77897252090801,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126791554,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,0,"042","042","04",1,1.9,9,1,9,4.77897252090801,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126791613,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"043","043","04",1,2.8,22,2,22,9.00576723157369,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126791640,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EDU","STUDENT",NA,NA,NA,NA,NA,"EDU",NA,NA,0,"046","046","04",1,7,2,1,2,10.1549053356282,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126792366,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","MAYOR",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,9,1,9,5.61797752808989,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126792449,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,9,1,9,6.96378830083566,NA,NA,NA,NA,0,0,0,1,"Armenia","AM","AM",40,45,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126792451,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","FIREFIGHTER",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,9,1,9,3.41880341880342,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126792711,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","FIREFIGHTER",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"190","190","19",4,-10,4,1,4,3.41614906832298,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126792767,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRC","ATHENS","GRC",NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,3,1,3,5.40540540540541,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126793049,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IGOEUREEC","EUROPEAN UNION","EUR","EEC",NA,NA,NA,"IGO",NA,NA,1,"040","040","04",1,1,2,1,2,5.66037735849057,NA,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
126793723,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAB","WORKER",NA,NA,NA,NA,NA,"LAB",NA,NA,1,"020","020","02",1,3,9,1,9,4.36363636363636,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
126795081,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,0,"036","036","03",1,4,6,1,1,5.84144645340751,NA,NA,NA,NA,0,0,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,"","06"
126795146,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,0,"120","120","12",3,-4,2,1,1,5.90185676392573,NA,NA,NA,NA,0,0,0,5,"North Ossetia, Severnaya Osetiya-Alaniya, Russia","RS","RS68",43,44.25,-2967729,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,"","06"
126795965,20110617,201106,2011,2011.4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","CALIFORNIA","USA",NA,NA,NA,NA,NA,NA,NA,0,"036","036","03",1,4,4,1,4,7.26495726495727,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
